study,name,label,label_de,description,description_de
soep-pretest,pre_future_probability_receive_raise,,,,
soep-pretest,pre_future_probability_promotion,,,,
soep-pretest,pre_future_probability_lose_job,,,,
soep-pretest,pre_future_probability_get_demoted,,,,
soep-pretest,pre_future_probability_freelancing ,,,,
soep-pretest,pre_future_probability_freelancing,,,,
soep-pretest,pre_future_probability_end_job_start_new,,,,
soep-pretest,pre_future_probability_employment,,,,
soep-pretest,pre_future_probability_continued_education,,,,
soep-pretest,pre_future_probability_change_workhours,,,,
soep-pretest,pre_future_plan_importance_job,,,,
soep-pretest,pre_future_plan_importance_health,,,,
soep-pretest,pre_future_plan_importance_finance,,,,
soep-pretest,pre_future_plan_importance_family,,,,
soep-pretest,pre_future_gross_5years,,,,
soep-pretest,pre_future_gross_1year,,,,
soep-pretest,pre_frequency_being_active_in_club,,,,
soep-pretest,pre_frequ_worried_last_year,,,,
soep-pretest,pre_frequ_unpleasent_last_year,,,,
soep-pretest,pre_frequ_sad_last_year,,,,
soep-pretest,pre_frequ_participate_toto,,,,
soep-pretest,pre_frequ_participate_other,,,,
soep-pretest,pre_frequ_participate_lotto,,,,
soep-pretest,pre_frequ_participate_goldeneeins,,,,
soep-pretest,pre_frequ_participate_glueksspirale,,,,
soep-pretest,pre_frequ_participate_contests,,,,
soep-pretest,pre_frequ_participate_aktionmensch,,,,
soep-pretest,pre_frequ_joyful_last_year,,,,
soep-pretest,pre_frequ_happy_last_year,,,,
soep-pretest,pre_frequ_comfortable_last_year,,,,
soep-pretest,pre_frequ_calm_last_year,,,,
soep-pretest,pre_frequ_anxious_last_year,,,,
soep-pretest,pre_frequ_angry_last_year,,,,
soep-pretest,pre_frequ_affectionate_last_year,,,,
soep-pretest,pre_former_employment_when_year,,,,
soep-pretest,pre_former_employment_when_month,,,,
soep-pretest,pre_former_employment_ending,,,,
soep-pretest,pre_former_employment,,,,
soep-pretest,pre_former_citizenship,,,,
soep-pretest,pre_flourishing_scale_8,,,,
soep-pretest,pre_flourishing_scale_7,,,,
soep-pretest,pre_flourishing_scale_6,,,,
soep-pretest,pre_flourishing_scale_5,,,,
soep-pretest,pre_flourishing_scale_4,,,,
soep-pretest,pre_flourishing_scale_3,,,,
soep-pretest,pre_flourishing_scale_2,,,,
soep-pretest,pre_flourishing_scale_1,,,,
soep-pretest,pre_five_educational_goals_varitation5,,,,
soep-pretest,pre_five_educational_goals_varitation4,,,,
soep-pretest,pre_five_educational_goals_varitation3,,,,
soep-pretest,pre_five_educational_goals_varitation2,,,,
soep-pretest,pre_five_educational_goals_varitation1,,,,
soep-pretest,pre_first_name,,,,
soep-pretest,pre_first_line_risk_experiment,,,,
soep-pretest,pre_financial_situation_6month,,,,
soep-pretest,pre_financial_situation_2year,,,,
soep-pretest,pre_financial_situation_1year,,,,
soep-pretest,pre_financial_security_next12month,,,,
soep-pretest,pre_financerisk_will_answer,,,,
soep-pretest,pre_financerisk_understand,,,,
soep-pretest,pre_finan_classification2,,,,
soep-pretest,pre_finan_classification1,,,,
soep-pretest,pre_filter_self_employed,,,,
soep-pretest,pre_feel_wrong_again,,,,
soep-pretest,pre_feel_wrong,,,,
soep-pretest,pre_feel_jealous_again,,,,
soep-pretest,pre_feel_jealous,,,,
soep-pretest,pre_feel_homecountry,,,,
soep-pretest,pre_feel_german,,,,
soep-pretest,pre_feel_european,,,,
soep-pretest,pre_feel_ashamed_again,,,,
soep-pretest,pre_feel_ashamed,,,,
soep-pretest,pre_father_voc_train_university,,,,
soep-pretest,pre_father_university_gen,,,,
soep-pretest,pre_father_german_language,,,,
soep-pretest,pre_father_german_citizenship_birth,,,,
soep-pretest,pre_father_german_citizenship,,,,
soep-pretest,pre_father_former_citizenship,,,,
soep-pretest,pre_father_citizenship,,,,
soep-pretest,pre_father_child,,,,
soep-pretest,pre_father_born_germany,,,,
soep-pretest,pre_father_born_country,,,,
soep-pretest,pre_father_apprenticeship_gen,,,,
soep-pretest,pre_family_life_suffers_when_mother_works,,,,
soep-pretest,pre_familiy_happier_when_mother_works,,,,
soep-pretest,pre_experience_report_ppvt_9,,,,
soep-pretest,pre_experience_report_ppvt_8,,,,
soep-pretest,pre_experience_report_ppvt_7,,,,
soep-pretest,pre_experience_report_ppvt_6,,,,
soep-pretest,pre_experience_report_ppvt_5,,,,
soep-pretest,pre_experience_report_ppvt_4,,,,
soep-pretest,pre_experience_report_ppvt_3,,,,
soep-pretest,pre_experience_report_ppvt_2,,,,
soep-pretest,pre_experience_report_ppvt_15,,,,
soep-pretest,pre_experience_report_ppvt_14,,,,
soep-pretest,pre_experience_report_ppvt_13,,,,
soep-pretest,pre_experience_report_ppvt_12,,,,
soep-pretest,pre_experience_report_ppvt_11,,,,
soep-pretest,pre_experience_report_ppvt_10,,,,
soep-pretest,pre_experience_report_ppvt_1,,,,
soep-pretest,pre_experience_report_personality_will_answer,,,,
soep-pretest,pre_experience_report_personality_understand,,,,
soep-pretest,pre_experience_report_personality_comment,,,,
soep-pretest,pre_experience_report_overall_tests_3,,,,
soep-pretest,pre_experience_report_overall_tests_2,,,,
soep-pretest,pre_experience_report_overall_tests_1,,,,
soep-pretest,pre_experience_report_general_understand,,,,
soep-pretest,pre_experience_report_general_technical_prob,,,,
soep-pretest,pre_experience_report_general_comment,,,,
soep-pretest,pre_experience_report_ed_goal_will_answer,,,,
soep-pretest,pre_experience_report_ed_goal_understand,,,,
soep-pretest,pre_experience_report_ed_goal_comment,,,,
soep-pretest,pre_experience_report_charac_will_answer,,,,
soep-pretest,pre_experience_report_charac_understand,,,,
soep-pretest,pre_experience_report_charac_comments,,,,
soep-pretest,pre_experience_report_cft_matrix_9,,,,
soep-pretest,pre_experience_report_cft_matrix_8,,,,
soep-pretest,pre_experience_report_cft_matrix_7,,,,
soep-pretest,pre_experience_report_cft_matrix_6,,,,
soep-pretest,pre_experience_report_cft_matrix_5,,,,
soep-pretest,pre_experience_report_cft_matrix_4,,,,
soep-pretest,pre_experience_report_cft_matrix_3,,,,
soep-pretest,pre_experience_report_cft_matrix_2,,,,
soep-pretest,pre_experience_report_cft_matrix_15,,,,
soep-pretest,pre_experience_report_cft_matrix_14,,,,
soep-pretest,pre_experience_report_cft_matrix_13,,,,
soep-pretest,pre_experience_report_cft_matrix_12,,,,
soep-pretest,pre_experience_report_cft_matrix_11,,,,
soep-pretest,pre_experience_report_cft_matrix_10,,,,
soep-pretest,pre_experience_report_cft_matrix_1,,,,
soep-pretest,pre_experience_report_cft_classification_9,,,,
soep-pretest,pre_experience_report_cft_classification_8,,,,
soep-pretest,pre_experience_report_cft_classification_7,,,,
soep-pretest,pre_experience_report_cft_classification_6,,,,
soep-pretest,pre_experience_report_cft_classification_5,,,,
soep-pretest,pre_experience_report_cft_classification_4,,,,
soep-pretest,pre_experience_report_cft_classification_3,,,,
soep-pretest,pre_experience_report_cft_classification_2,,,,
soep-pretest,pre_experience_report_cft_classification_15,,,,
soep-pretest,pre_experience_report_cft_classification_14,,,,
soep-pretest,pre_experience_report_cft_classification_13,,,,
soep-pretest,pre_experience_report_cft_classification_12,,,,
soep-pretest,pre_experience_report_cft_classification_11,,,,
soep-pretest,pre_experience_report_cft_classification_10,,,,
soep-pretest,pre_experience_report_cft_classification_1,,,,
soep-pretest,pre_expected_age_years,,,,
soep-pretest,pre_expected_age_unknown,,,,
soep-pretest,pre_expectations_change,,,,
soep-pretest,pre_expectation_livingcosts_percent_rising,,,,
soep-pretest,pre_expectation_livingcosts_percent_falling,,,,
soep-pretest,pre_expectation_livingcosts_next12months,,,,
soep-pretest,pre_exp_T2_will_participate,,,,
soep-pretest,pre_exp_T2_understand,,,,
soep-pretest,pre_exp_T2_dec_keep,,,,
soep-pretest,pre_exp_T2_dec_give,,,,
soep-pretest,pre_exp_T1give5_T2keep,,,,
soep-pretest,pre_exp_T1give5_T2give,,,,
soep-pretest,pre_exp_T1give10_T2keep,,,,
soep-pretest,pre_exp_T1give10_T2give,,,,
soep-pretest,pre_exp_T1give0_T2keep,,,,
soep-pretest,pre_exp_T1give0_T2give,,,,
soep-pretest,pre_exp_T1_will_participate,,,,
soep-pretest,pre_exp_T1_understand,,,,
soep-pretest,pre_exp_T1_dec_keep,,,,
soep-pretest,pre_exp_T1_dec_give,,,,
soep-pretest,pre_exp_sum_5p,,,,
soep-pretest,pre_exp_sum_10p,,,,
soep-pretest,pre_exp_sum_0p,,,,
soep-pretest,pre_exp_receive5,,,,
soep-pretest,pre_exp_receive10,,,,
soep-pretest,pre_exp_receive0,,,,
soep-pretest,pre_exp_participation_T1T2,,,,
soep-pretest,pre_exp_participation,,,,
soep-pretest,pre_exp_dec_give_points,,,,
soep-pretest,pre_eu_work_memberstates_fair,,,,
soep-pretest,pre_eu_work_germany_fair,,,,
soep-pretest,pre_eu_further_too_far,,,,
soep-pretest,pre_estimation_science_tech,,,,
soep-pretest,pre_estate_none,,,,
soep-pretest,pre_estate_euro,,,,
soep-pretest,pre_end_pit_min,,,,
soep-pretest,pre_end_pit_hour,,,,
soep-pretest,pre_end_interview_time,,,,
soep-pretest,pre_employment_reason_focus,,,,
soep-pretest,pre_employers_should_support_reconciliation_family_life,,,,
soep-pretest,pre_employer_bonus_public_trasport,,,,
soep-pretest,pre_employer_bonus_in_kind_pay,,,,
soep-pretest,pre_employer_bonus_discounted_appartment,,,,
soep-pretest,pre_employer_bonus_childcare,,,,
soep-pretest,pre_employer_bonus_cheap_loan,,,,
soep-pretest,pre_employ_status7,,,,
soep-pretest,pre_employ_status6,,,,
soep-pretest,pre_employ_status5,,,,
soep-pretest,pre_employ_status4,,,,
soep-pretest,pre_employ_status3,,,,
soep-pretest,pre_employ_status2,,,,
soep-pretest,pre_employ_status1,,,,
soep-pretest,pre_empl_last_year_open,,,,
soep-pretest,pre_emigrate_reason_other,,,,
soep-pretest,pre_emigrate_reason_job,,,,
soep-pretest,pre_emigrate_language_write,,,,
soep-pretest,pre_emigrate_language_speak,,,,
soep-pretest,pre_emergency_situation_scenario,,,,
soep-pretest,pre_educational_institution_child4,,,,
soep-pretest,pre_educational_institution_child3,,,,
soep-pretest,pre_educational_institution_child2,,,,
soep-pretest,pre_educational_institution_child1,,,,
soep-pretest,pre_education_zest_life,,,,
soep-pretest,pre_education_religion_respect,,,,
soep-pretest,pre_education_payment_amount_unknown,,,,
soep-pretest,pre_education_payment_amount,,,,
soep-pretest,pre_education_payment,,,,
soep-pretest,pre_education_goal_social_respon,,,,
soep-pretest,pre_education_goal_respect_parents,,,,
soep-pretest,pre_education_goal_reliance,,,,
soep-pretest,pre_education_goal_prepare_career,,,,
soep-pretest,pre_education_goal_moral,,,,
soep-pretest,pre_education_goal_learn_desire,,,,
soep-pretest,pre_education_goal_knowledge,,,,
soep-pretest,pre_education_goal_know_school,,,,
soep-pretest,pre_education_goal_judgement,,,,
soep-pretest,pre_education_goal_helpfulness,,,,
soep-pretest,pre_education_goal_dicipline,,,,
soep-pretest,pre_education_goal_cultural_skills,,,,
soep-pretest,pre_education_goal_ambition,,,,
soep-pretest,pre_education_curiosity,,,,
soep-pretest,pre_ebtxt,,,,
soep-pretest,pre_eb03,,,,
soep-pretest,pre_eb02,,,,
soep-pretest,pre_eb01,,,,
soep-pretest,pre_duration_question_95,,,,
soep-pretest,pre_duration_question_101,,,,
soep-pretest,pre_duration_quest99,,,,
soep-pretest,pre_duration_quest96,,,,
soep-pretest,pre_duration_quest94_99,,,,
soep-pretest,pre_duration_quest90_93,,,,
soep-pretest,pre_duration_quest87_89,,,,
soep-pretest,pre_duration_quest87,,,,
soep-pretest,pre_duration_quest83,,,,
soep-pretest,pre_duration_quest82,,,,
soep-pretest,pre_duration_quest81_82,,,,
soep-pretest,pre_duration_quest81,,,,
soep-pretest,pre_duration_quest8_10,,,,
soep-pretest,pre_duration_quest79_80,,,,
soep-pretest,pre_duration_quest74_87,,,,
soep-pretest,pre_duration_quest68_69,,,,
soep-pretest,pre_duration_quest67_71,,,,
soep-pretest,pre_duration_quest64,,,,
soep-pretest,pre_duration_quest60_63,,,,
soep-pretest,pre_duration_quest57_67,,,,
soep-pretest,pre_duration_quest50_56,,,,
soep-pretest,pre_duration_quest38_54,,,,
soep-pretest,pre_duration_quest38_49,,,,
soep-pretest,pre_duration_quest37,,,,
soep-pretest,pre_duration_quest36_62,,,,
soep-pretest,pre_duration_quest28_35,,,,
soep-pretest,pre_duration_quest28_32_88_93,,,,
soep-pretest,pre_duration_quest26_27,,,,
soep-pretest,pre_duration_quest24_25,,,,
soep-pretest,pre_duration_quest23,,,,
soep-pretest,pre_duration_quest22_24,,,,
soep-pretest,pre_duration_quest22,,,,
soep-pretest,pre_duration_quest21,,,,
soep-pretest,pre_duration_quest20,,,,
soep-pretest,pre_duration_quest18_21,,,,
soep-pretest,pre_duration_quest17,,,,
soep-pretest,pre_duration_quest15_23,,,,
soep-pretest,pre_duration_quest132_134,,,,
soep-pretest,pre_duration_quest123_131,,,,
soep-pretest,pre_duration_quest115,,,,
soep-pretest,pre_duration_quest114,,,,
soep-pretest,pre_duration_quest11_16,,,,
soep-pretest,pre_duration_quest107_122,,,,
soep-pretest,pre_duration_quest105_106,,,,
soep-pretest,pre_duration_quest100_102,,,,
soep-pretest,pre_duration_quest_abc_re-pretest2005,,,,
soep-pretest,pre_duration_quest_22-24_re-pretest2005,,,,
soep-pretest,pre_duration_overall_interview,,,,
soep-pretest,pre_duration_old_age_dying,,,,
soep-pretest,pre_duration_mood_everyday_life,,,,
soep-pretest,pre_duration_lived_abroad,,,,
soep-pretest,pre_duration_interview_without_experiments,,,,
soep-pretest,pre_duration_income_justice_vignetten,,,,
soep-pretest,pre_duration_financial_support,,,,
soep-pretest,pre_duration_do_it_yourself,,,,
soep-pretest,pre_duration_disorder_classification_,,,,
soep-pretest,pre_duration_compare_income_,,,,
soep-pretest,pre_duration_classification_of_strengths,,,,
soep-pretest,pre_duration_cft_and_ppvt,,,,
soep-pretest,pre_duration_cancer_screening,,,,
soep-pretest,pre_duration_budget_consumption,,,,
soep-pretest,pre_duration_big5_modification,,,,
soep-pretest,pre_dropout_IAT_reason,,,,
soep-pretest,pre_donate_reason_9,,,,
soep-pretest,pre_donate_reason_8,,,,
soep-pretest,pre_donate_reason_7,,,,
soep-pretest,pre_donate_reason_6,,,,
soep-pretest,pre_donate_reason_5,,,,
soep-pretest,pre_donate_reason_4,,,,
soep-pretest,pre_donate_reason_3,,,,
soep-pretest,pre_donate_reason_2,,,,
soep-pretest,pre_donate_reason_12,,,,
soep-pretest,pre_donate_reason_11,,,,
soep-pretest,pre_donate_reason_10,,,,
soep-pretest,pre_donate_reason_1,,,,
soep-pretest,pre_distractions_IAT,,,,
soep-pretest,pre_distance_work_max_acceptable_employed,,,,
soep-pretest,pre_distance_work_max_acceptable,,,,
soep-pretest,pre_discrimination_origin,,,,
soep-pretest,pre_discrimination_last2years,,,,
soep-pretest,pre_disadv_passiv_others2,,,,
soep-pretest,pre_disadv_passiv_others1,,,,
soep-pretest,pre_disadv_own2,,,,
soep-pretest,pre_disadv_own1,,,,
soep-pretest,pre_disadv_active_others2,,,,
soep-pretest,pre_disadv_active_others1,,,,
soep-pretest,pre_dinner_together_sunday,,,,
soep-pretest,pre_dinner_together_saturday,,,,
soep-pretest,pre_dinner_together_number_working_days,,,,
soep-pretest,pre_dinner_together_never,,,,
soep-pretest,pre_desireable_responding_ripping_off_no,,,,
soep-pretest,pre_desireable_responding_ripping_off,,,,
soep-pretest,pre_desireable_responding_reason_behavior,,,,
soep-pretest,pre_desireable_responding_rational,,,,
soep-pretest,pre_desireable_responding_pretend_sickness,,,,
soep-pretest,pre_desireable_responding_know,,,,
soep-pretest,pre_desireable_responding_judgement,,,,
soep-pretest,pre_desireable_responding_honest_others,,,,
soep-pretest,pre_desireable_responding_honest_myself,,,,
soep-pretest,pre_desireable_responding_friend,,,,
soep-pretest,pre_desireable_responding_first_impression,,,,
soep-pretest,pre_desireable_responding_done_things,,,,
soep-pretest,pre_desireable_responding_close_realtionship,,,,
soep-pretest,pre_desireable_responding_change,,,,
soep-pretest,pre_defence_insurance,,,,
soep-pretest,pre_death_yes_no,,,,
soep-pretest,pre_death_year,,,,
soep-pretest,pre_death_uncle,,,,
soep-pretest,pre_death_sister,,,,
soep-pretest,pre_death_person_chose,,,,
soep-pretest,pre_death_other3_name,,,,
soep-pretest,pre_death_other3,,,,
soep-pretest,pre_death_other2_name,,,,
soep-pretest,pre_death_other2,,,,
soep-pretest,pre_death_other1_name,,,,
soep-pretest,pre_death_other1,,,,
soep-pretest,pre_death_no_answer,,,,
soep-pretest,pre_death_month,,,,
soep-pretest,pre_death_grandmother,,,,
soep-pretest,pre_death_grandfather,,,,
soep-pretest,pre_death_document_unknown,,,,
soep-pretest,pre_death_document_none,,,,
soep-pretest,pre_death_descision_who,,,,
soep-pretest,pre_death_descision_where,,,,
soep-pretest,pre_death_descision_when,,,,
soep-pretest,pre_death_descision_none,,,,
soep-pretest,pre_death_descision_how,,,,
soep-pretest,pre_death_descision,,,,
soep-pretest,pre_death_brother,,,,
soep-pretest,pre_death_aunt,,,,
soep-pretest,pre_Dalbert_scale_people_try_be_fair,,,,
soep-pretest,pre_Dalbert_scale_people_get_what_deserve,,,,
soep-pretest,pre_Dalbert_scale_justice_prevails,,,,
soep-pretest,pre_Dalbert_scale_just_world,,,,
soep-pretest,pre_Dalbert_scale_injustice_everywhere,,,,
soep-pretest,pre_Dalbert_scale_balancing_justice,,,,
soep-pretest,pre_current_position,,,,
soep-pretest,pre_current_place_residence,,,,
soep-pretest,pre_current_occupat_supervision,,,,
soep-pretest,pre_current_occupat_status,,,,
soep-pretest,pre_current_ill_vision_impairment,,,,
soep-pretest,pre_current_ill_skin_disease,,,,
soep-pretest,pre_current_ill_seasonal_allergies,,,,
soep-pretest,pre_current_ill_other_mental_disorder,,,,
soep-pretest,pre_current_ill_lung_disease,,,,
soep-pretest,pre_current_ill_kidneys_urinary,,,,
soep-pretest,pre_current_ill_joint_disease,,,,
soep-pretest,pre_current_ill_hearing,,,,
soep-pretest,pre_current_ill_gastrointestinal_other,,,,
soep-pretest,pre_current_ill_gastrointestinal,,,,
soep-pretest,pre_current_ill_depression,,,,
soep-pretest,pre_current_ill_back_problem,,,,
soep-pretest,pre_current_ill_allergies,,,,
soep-pretest,pre_current_ill_ other_namely,,,,
soep-pretest,pre_current_ill_ other,,,,
soep-pretest,pre_current_ill_ none,,,,
soep-pretest,pre_current_ill_ limb_disability,,,,
soep-pretest,pre_current_ill_ hemorrhoids,,,,
soep-pretest,pre_current_health_status_child,,,,
soep-pretest,pre_current_emlpoy_status_mother,,,,
soep-pretest,pre_current_emlpoy_status_father,,,,
soep-pretest,pre_credit_split3_overdraft_yes_no,,,,
soep-pretest,pre_credit_split3_overdraft_amount,,,,
soep-pretest,pre_credit_split3_family_yes_no,,,,
soep-pretest,pre_credit_split3_family_amount,,,,
soep-pretest,pre_credit_split3_education_yes_no,,,,
soep-pretest,pre_credit_split3_education_amount,,,,
soep-pretest,pre_credit_split3_consumer_yes_no,,,,
soep-pretest,pre_credit_split3_consumer_amount,,,,
soep-pretest,pre_credit_split3_balances_yes_no,,,,
soep-pretest,pre_credit_split3_balances_amount,,,,
soep-pretest,pre_credit_split2_yes_no,,,,
soep-pretest,pre_credit_split2_amount_backpayments,,,,
soep-pretest,pre_credit_split1_interviewer_question,,,,
soep-pretest,pre_Control_employees_over_16_hh,,,,
soep-pretest,pre_Control_195,,,,
soep-pretest,pre_contact_abroad_5,,,,
soep-pretest,pre_contact_abroad_4,,,,
soep-pretest,pre_contact_abroad_3,,,,
soep-pretest,pre_contact_abroad_2,,,,
soep-pretest,pre_contact_abroad_1,,,,
soep-pretest,pre_computer_use_texts_graphics,,,,
soep-pretest,pre_computer_use_since_when,,,,
soep-pretest,pre_computer_use_playing,,,,
soep-pretest,pre_computer_use_learning,,,,
soep-pretest,pre_computer_programming,,,,
soep-pretest,pre_computer_movies_music,,,,
soep-pretest,pre_competition_affinity_mother_winning_amount,,,,
soep-pretest,pre_competition_affinity_mother_understand,,,,
soep-pretest,pre_competition_affinity_mother_total_test_9,,,,
soep-pretest,pre_competition_affinity_mother_total_test_8,,,,
soep-pretest,pre_competition_affinity_mother_total_test_7,,,,
soep-pretest,pre_competition_affinity_mother_total_test_6,,,,
soep-pretest,pre_competition_affinity_mother_total_test_5,,,,
soep-pretest,pre_competition_affinity_mother_total_test_4,,,,
soep-pretest,pre_competition_affinity_mother_total_test_3,,,,
soep-pretest,pre_competition_affinity_mother_total_test_2,,,,
soep-pretest,pre_competition_affinity_mother_total_test_15,,,,
soep-pretest,pre_competition_affinity_mother_total_test_14,,,,
soep-pretest,pre_competition_affinity_mother_total_test_13,,,,
soep-pretest,pre_competition_affinity_mother_total_test_12,,,,
soep-pretest,pre_competition_affinity_mother_total_test_11,,,,
soep-pretest,pre_competition_affinity_mother_total_test_10,,,,
soep-pretest,pre_competition_affinity_mother_total_test_1,,,,
soep-pretest,pre_competition_affinity_mother_total_9,,,,
soep-pretest,pre_competition_affinity_mother_total_8,,,,
soep-pretest,pre_competition_affinity_mother_total_7,,,,
soep-pretest,pre_competition_affinity_mother_total_6,,,,
soep-pretest,pre_competition_affinity_mother_total_5,,,,
soep-pretest,pre_competition_affinity_mother_total_4,,,,
soep-pretest,pre_competition_affinity_mother_total_3,,,,
soep-pretest,pre_competition_affinity_mother_total_25,,,,
soep-pretest,pre_competition_affinity_mother_total_24,,,,
soep-pretest,pre_competition_affinity_mother_total_23,,,,
soep-pretest,pre_competition_affinity_mother_total_22,,,,
soep-pretest,pre_competition_affinity_mother_total_21,,,,
soep-pretest,pre_competition_affinity_mother_total_20,,,,
soep-pretest,pre_competition_affinity_mother_total_2,,,,
soep-pretest,pre_competition_affinity_mother_total_19,,,,
soep-pretest,pre_competition_affinity_mother_total_18,,,,
soep-pretest,pre_competition_affinity_mother_total_17,,,,
soep-pretest,pre_competition_affinity_mother_total_16,,,,
soep-pretest,pre_competition_affinity_mother_total_15,,,,
soep-pretest,pre_competition_affinity_mother_total_14,,,,
soep-pretest,pre_competition_affinity_mother_total_13,,,,
soep-pretest,pre_competition_affinity_mother_total_12,,,,
soep-pretest,pre_competition_affinity_mother_total_11,,,,
soep-pretest,pre_competition_affinity_mother_total_10,,,,
soep-pretest,pre_competition_affinity_mother_total_1,,,,
soep-pretest,pre_competition_affinity_mother_test_end,,,,
soep-pretest,pre_competition_affinity_mother_test_9,,,,
soep-pretest,pre_competition_affinity_mother_test_8,,,,
soep-pretest,pre_competition_affinity_mother_test_7,,,,
soep-pretest,pre_competition_affinity_mother_test_6,,,,
soep-pretest,pre_competition_affinity_mother_test_5,,,,
soep-pretest,pre_competition_affinity_mother_test_4,,,,
soep-pretest,pre_competition_affinity_mother_test_3,,,,
soep-pretest,pre_competition_affinity_mother_test_2,,,,
soep-pretest,pre_competition_affinity_mother_test_14,,,,
soep-pretest,pre_competition_affinity_mother_test_13,,,,
soep-pretest,pre_competition_affinity_mother_test_12,,,,
soep-pretest,pre_competition_affinity_mother_test_11,,,,
soep-pretest,pre_competition_affinity_mother_test_10,,,,
soep-pretest,pre_competition_affinity_mother_test_1,,,,
soep-pretest,pre_competition_affinity_mother_right_test_9,,,,
soep-pretest,pre_competition_affinity_mother_right_test_8,,,,
soep-pretest,pre_competition_affinity_mother_right_test_7,,,,
soep-pretest,pre_competition_affinity_mother_right_test_6,,,,
soep-pretest,pre_competition_affinity_mother_right_test_5,,,,
soep-pretest,pre_competition_affinity_mother_right_test_4,,,,
soep-pretest,pre_competition_affinity_mother_right_test_3,,,,
soep-pretest,pre_competition_affinity_mother_right_test_2,,,,
soep-pretest,pre_competition_affinity_mother_right_test_15,,,,
soep-pretest,pre_competition_affinity_mother_right_test_14,,,,
soep-pretest,pre_competition_affinity_mother_right_test_13,,,,
soep-pretest,pre_competition_affinity_mother_right_test_12,,,,
soep-pretest,pre_competition_affinity_mother_right_test_11,,,,
soep-pretest,pre_competition_affinity_mother_right_test_10,,,,
soep-pretest,pre_competition_affinity_mother_right_test_1,,,,
soep-pretest,pre_competition_affinity_mother_right_9,,,,
soep-pretest,pre_competition_affinity_mother_right_8,,,,
soep-pretest,pre_competition_affinity_mother_right_7,,,,
soep-pretest,pre_competition_affinity_mother_right_6,,,,
soep-pretest,pre_competition_affinity_mother_right_5,,,,
soep-pretest,pre_competition_affinity_mother_right_4,,,,
soep-pretest,pre_competition_affinity_mother_right_3,,,,
soep-pretest,pre_competition_affinity_mother_right_25,,,,
soep-pretest,pre_competition_affinity_mother_right_24,,,,
soep-pretest,pre_competition_affinity_mother_right_23,,,,
soep-pretest,pre_competition_affinity_mother_right_22,,,,
soep-pretest,pre_competition_affinity_mother_right_21,,,,
soep-pretest,pre_competition_affinity_mother_right_20,,,,
soep-pretest,pre_competition_affinity_mother_right_2,,,,
soep-pretest,pre_competition_affinity_mother_right_19,,,,
soep-pretest,pre_competition_affinity_mother_right_18,,,,
soep-pretest,pre_competition_affinity_mother_right_17,,,,
soep-pretest,pre_competition_affinity_mother_right_16,,,,
soep-pretest,pre_competition_affinity_mother_right_15,,,,
soep-pretest,pre_competition_affinity_mother_right_14,,,,
soep-pretest,pre_competition_affinity_mother_right_13,,,,
soep-pretest,pre_competition_affinity_mother_right_12,,,,
soep-pretest,pre_competition_affinity_mother_right_11,,,,
soep-pretest,pre_competition_affinity_mother_right_10,,,,
soep-pretest,pre_competition_affinity_mother_right_1,,,,
soep-pretest,pre_competition_affinity_mother_result_other,,,,
soep-pretest,pre_competition_affinity_mother_others_better,,,,
soep-pretest,pre_competition_affinity_mother_others,,,,
soep-pretest,pre_competition_affinity_mother_example,,,,
soep-pretest,pre_competition_affinity_mother_end,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_9,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_8,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_7,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_6,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_5,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_4,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_3,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_2,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_14,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_13,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_12,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_11,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_10,,,,
soep-pretest,pre_competition_affinity_mother_duration_test_1,,,,
soep-pretest,pre_competition_affinity_mother_duration_9,,,,
soep-pretest,pre_competition_affinity_mother_duration_8,,,,
soep-pretest,pre_competition_affinity_mother_duration_7,,,,
soep-pretest,pre_competition_affinity_mother_duration_6,,,,
soep-pretest,pre_competition_affinity_mother_duration_5,,,,
soep-pretest,pre_competition_affinity_mother_duration_4,,,,
soep-pretest,pre_competition_affinity_mother_duration_3,,,,
soep-pretest,pre_competition_affinity_mother_duration_24,,,,
soep-pretest,pre_competition_affinity_mother_duration_23,,,,
soep-pretest,pre_competition_affinity_mother_duration_22,,,,
soep-pretest,pre_competition_affinity_mother_duration_21,,,,
soep-pretest,pre_competition_affinity_mother_duration_20,,,,
soep-pretest,pre_competition_affinity_mother_duration_2,,,,
soep-pretest,pre_competition_affinity_mother_duration_19,,,,
soep-pretest,pre_competition_affinity_mother_duration_18,,,,
soep-pretest,pre_competition_affinity_mother_duration_17,,,,
soep-pretest,pre_competition_affinity_mother_duration_16,,,,
soep-pretest,pre_competition_affinity_mother_duration_15,,,,
soep-pretest,pre_competition_affinity_mother_duration_14,,,,
soep-pretest,pre_competition_affinity_mother_duration_13,,,,
